frankfurter,sausage,tropical fruit,root vegetables,whole milk,sliced cheese,frozen vegetables,mustard,pickled vegetables,salty snack,,,,,,,,,,,,,,,,,,,
sausage,UHT-milk,bottled beer,kitchen towels,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,sugar,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,soft cheese,sliced cheese,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,
frozen vegetables,frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,yogurt,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,other vegetables,whole milk,yogurt,pasta,oil,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liver loaf,chicken,other vegetables,frozen vegetables,margarine,detergent,softener,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,whole milk,cream cheese ,sweet spreads,long life bakery product,cake bar,napkins,,,,,,,,,,,,,,,,,,,,,
dish cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,curd,UHT-milk,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,margarine,soda,bathroom cleaner,,,,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,whole milk,frozen potato products,flour,oil,,,,,,,,,,,,,,,,,,,,,,,
nuts/prunes,other vegetables,rum,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,soda,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,Instant food products,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen vegetables,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,white bread,brown bread,margarine,sweet spreads,fruit/vegetable juice,newspapers,,,,,,,,,,,,,,,,,,,,,
whole milk,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,whipped/sour cream,specialty cheese,domestic eggs,rolls/buns,hygiene articles,napkins,,,,,,,,,,,,,,,,,,,,,
other vegetables,soft cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,
white bread,bottled beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,berries,butter,yogurt,whipped/sour cream,cream cheese ,domestic eggs,margarine,shopping bags,,,,,,,,,,,,,,,,,,,
beverages,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,yogurt,pastry,cat food,,,,,,,,,,,,,,,,,,,,,,,,,
finished products,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,oil,bottled beer,chocolate,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,root vegetables,liquor,detergent,dishes,newspapers,,,,,,,,,,,,,,,,,,,,,,
bottled beer,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
skin care,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
condensed milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,ready soups,canned fish,soda,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,whole milk,soups,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,frozen vegetables,frozen meals,domestic eggs,rolls/buns,fruit/vegetable juice,cake bar,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,canned beer,detergent,softener,,,,,,,,,,,,,,,,,,,,,,,,,
hard cheese,Instant food products,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,bottled beer,liquor,red/blush wine,napkins,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,cat food,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,sugar,napkins,cling film/bags,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
liver loaf,root vegetables,onions,UHT-milk,cream cheese ,soda,flower (seeds),,,,,,,,,,,,,,,,,,,,,,
yogurt,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,yogurt,baking powder,brandy,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,tropical fruit,other vegetables,whole milk,butter,yogurt,whipped/sour cream,hard cheese,white bread,Instant food products,tea,soda,bottled beer,specialty bar,,,,,,,,,,,,,,,
pip fruit,butter milk,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,soda,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,butter,rolls/buns,canned fish,dog food,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
dessert,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,pastry,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
liver loaf,root vegetables,other vegetables,whole milk,frozen vegetables,margarine,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,rolls/buns,salt,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,whole milk,frozen fish,honey,Instant food products,canned fish,dishes,,,,,,,,,,,,,,,,,,,,,
cream cheese ,instant coffee,salty snack,waffles,kitchen towels,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,yogurt,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soups,canned vegetables,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,cream cheese ,rolls/buns,roll products ,chocolate,,,,,,,,,,,,,,,,,,,,,,,
sausage,pickled vegetables,soda,skin care,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,pastry,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,pip fruit,packaged fruit/vegetables,dessert,frozen vegetables,pasta,margarine,chocolate marshmallow,detergent,softener,,,,,,,,,,,,,,,,,,,
curd,soda,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,butter,dessert,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,frozen meals,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,
turkey,tropical fruit,yogurt,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,specialty fat,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,frozen vegetables,frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,bottled beer,liquor,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,
spread cheese,white bread,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,dessert,misc. beverages,chocolate marshmallow,cling film/bags,house keeping products,newspapers,,,,,,,,,,,,,,,,,,,,,
root vegetables,soft cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,butter,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,dessert,sliced cheese,hard cheese,oil,coffee,soda,fruit/vegetable juice,seasonal products,,,,,,,,,,,,,,,,,,,
curd,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
instant coffee,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,yogurt,cream cheese ,frozen meals,cat food,newspapers,,,,,,,,,,,,,,,,,,,,,,,
curd,UHT-milk,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,whole milk,curd,dessert,rolls/buns,oil,spices,sauces,soda,cake bar,napkins,shopping bags,,,,,,,,,,,,,,,,,
citrus fruit,root vegetables,onions,whole milk,brown bread,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,
cream cheese ,ice cream,pastry,specialty chocolate,rubbing alcohol,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,whole milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,brown bread,pastry,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,whole milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,canned beer,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,finished products,other vegetables,rolls/buns,brown bread,soda,white wine,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,brown bread,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,other vegetables,whole milk,cream,oil,sugar,baking powder,canned beer,baby cosmetics,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,yogurt,rolls/buns,bottled water,chocolate,napkins,,,,,,,,,,,,,,,,,,,,,,
chicken,whole milk,whipped/sour cream,rolls/buns,white bread,fruit/vegetable juice,popcorn,photo/film,,,,,,,,,,,,,,,,,,,,,
dessert,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,condensed milk,sugar,coffee,bottled water,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,salt,male cosmetics,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,whole milk,yogurt,soda,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter milk,yogurt,rolls/buns,white bread,mustard,pickled vegetables,sweet spreads,canned fish,soda,misc. beverages,long life bakery product,specialty chocolate,shopping bags,,,,,,,,,,,,,,,
citrus fruit,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,soft cheese,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,syrup,,,,,,,,,,,,,,,,,,,,,,,,,,
liver loaf,whole milk,yogurt,condensed milk,specialty cheese,white bread,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pet care,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,citrus fruit,pip fruit,root vegetables,bottled water,,,,,,,,,,,,,,,,,,,,,,,,
cookware,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,processed cheese,spread cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,white bread,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,yogurt,cat food,napkins,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,other vegetables,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,sugar,coffee,soda,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,pip fruit,other vegetables,salty snack,napkins,,,,,,,,,,,,,,,,,,,,,,,
sausage,beverages,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,fruit/vegetable juice,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,bottled water,rum,waffles,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,snack products,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,berries,yogurt,bottled water,soda,fruit/vegetable juice,chocolate,specialty bar,shopping bags,,,,,,,,,,,,,,,,,,,,
rolls/buns,pastry,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,
pasta,sauces,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,sliced cheese,frozen potato products,white bread,soda,waffles,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,grapes,packaged fruit/vegetables,coffee,,,,,,,,,,,,,,,,,,,,,,,,
waffles,chocolate,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,baking powder,fruit/vegetable juice,waffles,specialty bar,candles,flower (seeds),,,,,,,,,,,,,,,,,,,,,
pasta,specialty chocolate,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,
semi-finished bread,bottled beer,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,spread cheese,domestic eggs,cat food,white wine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,white bread,pet care,bottled water,softener,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,frozen dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,coffee,cooking chocolate,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,ham,soft cheese,hard cheese,coffee,soda,long life bakery product,chocolate,,,,,,,,,,,,,,,,,,,,,
other vegetables,UHT-milk,semi-finished bread,margarine,canned vegetables,bottled water,cake bar,shopping bags,,,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,beverages,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,sparkling wine,dish cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,brown bread,mustard,cat food,canned beer,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pork,other vegetables,whole milk,butter,brown bread,semi-finished bread,pet care,canned beer,waffles,hygiene articles,newspapers,,,,,,,,,,,,,,,,,
ham,dessert,yogurt,processed cheese,soda,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,beverages,domestic eggs,white bread,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,sugar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,bathroom cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,onions,domestic eggs,pastry,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
whole milk,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty bar,house keeping products,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,yogurt,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,onions,herbs,sparkling wine,,,,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,hard cheese,margarine,soda,bottled beer,napkins,,,,,,,,,,,,,,,,,,,,,,
cat food,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,brown bread,margarine,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,
margarine,fruit/vegetable juice,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,dessert,coffee,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,hair spray,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,white wine,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,ice cream,coffee,bottled water,fruit/vegetable juice,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,,,
ham,root vegetables,whipped/sour cream,ketchup,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,butter milk,frozen meals,ice cream,pastry,,,,,,,,,,,,,,,,,,,,,,,,
sausage,frozen vegetables,rolls/buns,soda,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,margarine,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whipped/sour cream,jam,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,soda,sparkling wine,,,,,,,,,,,,,,,,,,,,,,,,,,
waffles,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,whole milk,brown bread,margarine,sauces,sweet spreads,waffles,,,,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,pip fruit,butter milk,beverages,frozen meals,brown bread,pickled vegetables,shopping bags,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,sugar,bottled water,soda,fruit/vegetable juice,white wine,male cosmetics,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,curd,processed cheese,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,
curd,coffee,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,citrus fruit,yogurt,brown bread,cat food,bottled water,chocolate,napkins,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,frozen potato products,white bread,pastry,soda,fruit/vegetable juice,specialty bar,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,mustard,prosecco,specialty chocolate,female sanitary products,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,dessert,yogurt,condensed milk,hard cheese,spread cheese,bottled water,fruit/vegetable juice,shopping bags,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
margarine,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,salt,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,other vegetables,white bread,pickled vegetables,waffles,shopping bags,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,soft cheese,sliced cheese,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,soda,canned beer,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
oil,soda,misc. beverages,canned beer,brandy,salty snack,candy,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,
liquor (appetizer),,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,meat spreads,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,root vegetables,whole milk,coffee,popcorn,chewing gum,detergent,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,
citrus fruit,root vegetables,margarine,cat food,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,dessert,butter milk,yogurt,pastry,margarine,bottled water,soda,,,,,,,,,,,,,,,,,,,,,
frankfurter,beef,fish,root vegetables,whole milk,butter,yogurt,rolls/buns,roll products ,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,beverages,sliced cheese,rolls/buns,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,dessert,rolls/buns,instant coffee,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
liver loaf,root vegetables,other vegetables,processed cheese,pastry,sugar,detergent,,,,,,,,,,,,,,,,,,,,,,
pastry,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,hamburger meat,other vegetables,rolls/buns,sugar,white wine,hygiene articles,newspapers,,,,,,,,,,,,,,,,,,,,,
canned beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,root vegetables,UHT-milk,coffee,candles,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,meat,root vegetables,onions,other vegetables,whole milk,yogurt,UHT-milk,rolls/buns,oil,mustard,canned fish,coffee,newspapers,shopping bags,,,,,,,,,,,,,,
rolls/buns,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,rolls/buns,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,meat,tropical fruit,brown bread,bottled water,nut snack,,,,,,,,,,,,,,,,,,,,,,
soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,chicken,root vegetables,onions,whole milk,soda,,,,,,,,,,,,,,,,,,,,,,,
white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,pasta,oil,margarine,soda,newspapers,,,,,,,,,,,,,,,,,,,,,,,
frozen fruits,soda,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,
hard cheese,pasta,soda,waffles,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,condensed milk,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,whole milk,butter milk,yogurt,sliced cheese,hard cheese,rolls/buns,pastry,pickled vegetables,newspapers,,,,,,,,,,,,,,,,,,
pork,whole milk,pasta,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,root vegetables,yogurt,whipped/sour cream,brown bread,napkins,newspapers,,,,,,,,,,,,,,,,,,,,,
ham,sliced cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,tropical fruit,other vegetables,rolls/buns,bottled water,soda,fruit/vegetable juice,salty snack,waffles,,,,,,,,,,,,,,,,,,,,
hamburger meat,other vegetables,pickled vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat food,misc. beverages,female sanitary products,,,,,,,,,,,,,,,,,,,,,,,,,,
finished products,turkey,grapes,onions,other vegetables,whole milk,butter milk,yogurt,whipped/sour cream,hard cheese,frozen vegetables,fruit/vegetable juice,napkins,,,,,,,,,,,,,,,,
pork,beef,pip fruit,root vegetables,whole milk,rice,newspapers,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,yogurt,frozen vegetables,rolls/buns,margarine,spices,,,,,,,,,,,,,,,,,,,,,,
root vegetables,herbs,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,rolls/buns,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,rolls/buns,detergent,hygiene articles,napkins,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,rolls/buns,brown bread,meat spreads,soda,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,bottled water,soda,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,whipped/sour cream,cream cheese ,rolls/buns,pasta,canned fish,popcorn,,,,,,,,,,,,,,,,,,,,,,
white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,chicken,hamburger meat,other vegetables,dessert,UHT-milk,oil,canned vegetables,cake bar,,,,,,,,,,,,,,,,,,,,
root vegetables,dog food,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,sparkling wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
processed cheese,soda,bottled beer,liquor,red/blush wine,napkins,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,
